id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada,objectid
52435,90104042,90104,42,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58068887,6.29200338,DESTINO-ORIGEN,2B,REGLAMENTARIA,1214
52142,90076038,90076,38,AURES DERECHA,253D,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58602407,6.28155279,DESTINO-ORIGEN,2A,REGLAMENTARIA,1215
52037,90010021,90010,21,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.58795408,6.21577828,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1216
52256,90105019,90105,19,PILARICA INTEGRADA,254I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58383614,6.27945727,DESTINO-ORIGEN,2B,REGLAMENTARIA,1217
52146,90094003,90094,3,CLÍNICA,260CL,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58597898,6.2923266,ORIGEN-DESTINO,2A,REGLAMENTARIA,1218
51921,90079029,90079,29,ROBLEDO AURES INTEGRADA RAMAL,253IAR,INTEGRADA,PALENQUE ROBLEDAL,-75.59120232,6.27794225,DESTINO-ORIGEN,2A,REGLAMENTARIA,1219
51194,90059006,90059,6,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.60539815,6.27616088,ORIGEN-DESTINO,2A,REGLAMENTARIA,1220
50358,90090009,90090,9,DERECHA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63643035,6.27876852,ORIGEN-DESTINO,2A,REGLAMENTARIA,1221
52154,90006037,90006,37,CIRCULAR,301,CIRCULAR,COONATRA,-75.58552936,6.25809545,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1222
51987,90074034,90074,34,MARGARITAS,251,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.589715,6.27657035,DESTINO-ORIGEN,2A,REGLAMENTARIA,1223
52362,90099043,90099,43,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58223885,6.2735598,DESTINO-ORIGEN,2A,REGLAMENTARIA,1224
51694,90068016,90068,16,VILLA FLORA INTEGRADA,250IVF,INTEGRADA,PALENQUE ROBLEDAL,-75.5965067,6.26482761,ORIGEN-DESTINO,2A,REGLAMENTARIA,1225
52057,90014034,90014,34,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.58793453,6.25355498,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1226
53499,90015031,90015,31,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.56454427,6.247326,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA,1227
52117,90086038,90086,38,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.58674659,6.26521621,DESTINO-ORIGEN,2A,REGLAMENTARIA,1228
52146,90070005,90070,5,ROBLEDO VILLA FLORA,250VF,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58597898,6.2923266,ORIGEN-DESTINO,2A,REGLAMENTARIA,1229
52279,90096013,90096,13,SEMINARIO INTEGRADA,260I,INTEGRADA,PALENQUE ROBLEDAL,-75.58334905,6.27901122,ORIGEN-DESTINO,2A,REGLAMENTARIA,1230
52416,90011005,90011,5,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.58120889,6.27749361,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1231
52492,90104019,90104,19,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57967285,6.28654677,ORIGEN-DESTINO,2B,REGLAMENTARIA,1232
51589,90088025,90088,25,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59832542,6.27763572,ORIGEN-DESTINO,2A,REGLAMENTARIA,1233
50620,90083008,90083,8,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62322531,6.27806583,ORIGEN-DESTINO,2A,REGLAMENTARIA,1234
51954,90081053,90081,53,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59064708,6.26078291,DESTINO-ORIGEN,2A,REGLAMENTARIA,1235
51646,90063015,90063,15,BLANQUIZAL INTEGRADA,246I,INTEGRADA,COOTRANSBLAN,-75.59724372,6.26702262,DESTINO-ORIGEN,2A,REGLAMENTARIA,1236
50626,90092084,90092,84,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62287465,6.28414017,DESTINO-ORIGEN,2A,REGLAMENTARIA,1237
52747,90008021,90008,21,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.57526435,6.25197231,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1238
51608,90067041,90067,41,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59807632,6.28441775,DESTINO-ORIGEN,2A,REGLAMENTARIA,1239
51388,90005012,90005,12,CIRCULAR,300,CIRCULAR,COONATRA,-75.60197109,6.22989076,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1240
51553,90001042,90001,42,CIRCULAR HORARIO 303,303,CIRCULAR,COONATRA,-75.59912724,6.21967534,DESTINO-ORIGEN,CIRCULAR DERECHA 303,REGLAMENTARIA,1241
51946,90078035,90078,35,ROBLEDO AURES INTEGRADA,253IA,INTEGRADA,PALENQUE ROBLEDAL,-75.5908538,6.28490607,DESTINO-ORIGEN,2A,REGLAMENTARIA,1242
51904,90059023,90059,23,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.59146155,6.26904728,DESTINO-ORIGEN,2A,REGLAMENTARIA,1243
50200,90088088,90088,88,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.64533895,6.28688738,DESTINO-ORIGEN,2A,REGLAMENTARIA,1244
50748,90006075,90006,75,CIRCULAR,301,CIRCULAR,COONATRA,-75.61848121,6.23580856,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1245
52346,90074027,90074,27,MARGARITAS,251,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58231743,6.25683418,DESTINO-ORIGEN,2A,REGLAMENTARIA,1246
52921,90099033,90099,33,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57292649,6.24562432,DESTINO-ORIGEN,2A,REGLAMENTARIA,1247
51606,90003017,90003,17,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.59812716,6.21667481,ORIGEN-DESTINO,CIRCULAR IZQUIERDA 302,REGLAMENTARIA,1248
52239,90075045,90075,45,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58398682,6.28774444,DESTINO-ORIGEN,2A,REGLAMENTARIA,1249
51863,90009015,90009,15,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.59187554,6.24118923,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1250
51979,90013016,90013,16,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.58996612,6.27674986,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1251
52973,90015022,90015,22,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.5722242,6.2378753,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA,1252
50801,90084011,90084,11,METROCABLE AURORA-CÁRCEL,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.61652081,6.28220848,ORIGEN-DESTINO,2A,REGLAMENTARIA,1253
50400,90093004,90093,4,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63377518,6.27957562,ORIGEN-DESTINO,2A,REGLAMENTARIA,1254
52100,90078016,90078,16,ROBLEDO AURES INTEGRADA,253IA,INTEGRADA,PALENQUE ROBLEDAL,-75.58720894,6.26536226,ORIGEN-DESTINO,2A,REGLAMENTARIA,1255
52890,90059016,90059,16,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.57329063,6.24914295,ORIGEN-DESTINO,2A,REGLAMENTARIA,1256
52132,90070037,90070,37,ROBLEDO VILLA FLORA,250VF,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58621566,6.25925697,DESTINO-ORIGEN,2A,REGLAMENTARIA,1257
52015,90095007,90095,7,CÓRDOBA,260C,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58881791,6.28774204,ORIGEN-DESTINO,2A,REGLAMENTARIA,1258
52971,90011035,90011,35,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.57226668,6.23833603,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1259
52658,90107036,90107,36,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57672929,6.29052987,DESTINO-ORIGEN,2B,REGLAMENTARIA,1260
51793,90081032,90081,32,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59381031,6.27218017,ORIGEN-DESTINO,2A,REGLAMENTARIA,1261
51514,90063018,90063,18,BLANQUIZAL INTEGRADA,246I,INTEGRADA,COOTRANSBLAN,-75.59976488,6.2706168,DESTINO-ORIGEN,2A,REGLAMENTARIA,1262
51503,90092064,90092,64,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59987892,6.27998232,DESTINO-ORIGEN,2A,REGLAMENTARIA,1263
52899,90008038,90008,38,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.57317314,6.25223054,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1264
51808,90076047,90076,47,AURES DERECHA,253D,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59344699,6.29226491,DESTINO-ORIGEN,2A,REGLAMENTARIA,1265
51615,90067008,90067,8,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59783466,6.27782956,ORIGEN-DESTINO,2A,REGLAMENTARIA,1266
50917,90005005,90005,5,CIRCULAR,300,CIRCULAR,COONATRA,-75.61296154,6.23216493,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1267
51933,90105014,90105,14,PILARICA INTEGRADA,254I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.59103602,6.27367173,DESTINO-ORIGEN,2B,REGLAMENTARIA,1268
53032,90001020,90001,20,CIRCULAR HORARIO 303,303,CIRCULAR,COONATRA,-75.57148629,6.23481489,DESTINO-ORIGEN,CIRCULAR DERECHA 303,REGLAMENTARIA,1269
52672,90094017,90094,17,CLÍNICA,260CL,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57651657,6.26679255,ORIGEN-DESTINO,2A,REGLAMENTARIA,1270
51761,90078004,90078,4,ROBLEDO AURES INTEGRADA,253IA,INTEGRADA,PALENQUE ROBLEDAL,-75.59474987,6.28974693,ORIGEN-DESTINO,2A,REGLAMENTARIA,1271
51121,90088070,90088,70,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.60718539,6.27986029,DESTINO-ORIGEN,2A,REGLAMENTARIA,1272
51432,90006022,90006,22,CIRCULAR,301,CIRCULAR,COONATRA,-75.60120043,6.25458193,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1273
52748,90074019,90074,19,MARGARITAS,251,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57524461,6.25179539,ORIGEN-DESTINO,2A,REGLAMENTARIA,1274
52636,90098012,90098,12,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57708781,6.27863415,ORIGEN-DESTINO,2A,REGLAMENTARIA,1275
52315,90075003,90075,3,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58287894,6.2918854,ORIGEN-DESTINO,2A,REGLAMENTARIA,1276
52121,90009001,90009,1,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58660533,6.26115601,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1277
52683,90014056,90014,56,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.57618093,6.26674762,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1278
53078,90015036,90015,36,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.570783,6.25094139,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA,1279
52342,90086027,90086,27,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.58247023,6.25659159,ORIGEN-DESTINO,2A,REGLAMENTARIA,1280
50603,90093094,90093,94,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62455802,6.27968664,DESTINO-ORIGEN,2A,REGLAMENTARIA,1281
52220,90003023,90003,23,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.58440049,6.20128674,ORIGEN-DESTINO,CIRCULAR IZQUIERDA 302,REGLAMENTARIA,1282
51740,90013020,90013,20,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.5952855,6.27019026,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1283
50459,90083072,90083,72,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62998626,6.27862651,DESTINO-ORIGEN,2A,REGLAMENTARIA,1284
51934,90081030,90081,30,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.5907079,6.27549412,ORIGEN-DESTINO,2A,REGLAMENTARIA,1285
50913,90064026,90064,26,BLANQUIZAL INTEGRADA,246II,INTEGRADA,COOTRANSBLAN,-75.61305346,6.27114091,DESTINO-ORIGEN,2A,REGLAMENTARIA,1286
53328,90093050,90093,50,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.56716124,6.26033783,ORIGEN-DESTINO,2A,REGLAMENTARIA,1287
52062,90076009,90076,9,AURES DERECHA,253D,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58778064,6.28025846,ORIGEN-DESTINO,2A,REGLAMENTARIA,1288
50987,90057037,90057,37,BLANQUIZAL,246,DIRECTA CENTRO,COOTRANSBLAN,-75.6105007,6.27350863,DESTINO-ORIGEN,2A,REGLAMENTARIA,1289
53464,90010052,90010,52,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.56503629,6.22453868,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1290
53253,90106003,90106,3,PILARICA,254IB_TV 73,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.56827775,6.26470876,ORIGEN-DESTINO,2B,REGLAMENTARIA,1291
52044,90094040,90094,40,CLÍNICA,260CL,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58816084,6.28802889,DESTINO-ORIGEN,2A,REGLAMENTARIA,1292
51808,90078001,90078,1,ROBLEDO AURES INTEGRADA,253IA,INTEGRADA,PALENQUE ROBLEDAL,-75.59344699,6.29226491,ORIGEN-DESTINO,2A,REGLAMENTARIA,1293
50641,90090014,90090,14,DERECHA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62235197,6.28446121,DESTINO-ORIGEN,2A,REGLAMENTARIA,1294
53062,90006042,90006,42,CIRCULAR,301,CIRCULAR,COONATRA,-75.57110614,6.25874565,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1295
52070,90074032,90074,32,MARGARITAS,251,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58761553,6.27033605,DESTINO-ORIGEN,2A,REGLAMENTARIA,1296
53499,90099030,90099,30,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.56454427,6.247326,ORIGEN-DESTINO,2A,REGLAMENTARIA,1297
52016,90075041,90075,41,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58877204,6.27785015,DESTINO-ORIGEN,2A,REGLAMENTARIA,1298
52631,90014057,90014,57,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.57716129,6.27054522,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1299
53628,90001016,90001,16,CIRCULAR HORARIO 303,303,CIRCULAR,COONATRA,-75.56268334,6.25302332,ORIGEN-DESTINO,CIRCULAR DERECHA 303,REGLAMENTARIA,1300
51658,90015055,90015,55,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.59703095,6.24915991,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA,1301
52837,90086029,90086,29,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.57419794,6.25180509,ORIGEN-DESTINO,2A,REGLAMENTARIA,1302
51162,90065005,90065,5,PAJARITO INTEGRADA,250AIP,INTEGRADA,PALENQUE ROBLEDAL,-75.60591232,6.28175141,DESTINO-ORIGEN,2A,REGLAMENTARIA,1303
52528,90104046,90104,46,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57899445,6.29671716,DESTINO-ORIGEN,2B,REGLAMENTARIA,1304
53525,90013057,90013,57,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.56420437,6.26110853,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1305
50358,90088008,90088,8,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63643035,6.27876852,ORIGEN-DESTINO,2A,REGLAMENTARIA,1306
50455,90083005,90083,5,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63002332,6.27844257,ORIGEN-DESTINO,2A,REGLAMENTARIA,1307
50648,90081014,90081,14,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62205101,6.27857294,ORIGEN-DESTINO,2A,REGLAMENTARIA,1308
51174,90064025,90064,25,BLANQUIZAL INTEGRADA,246II,INTEGRADA,COOTRANSBLAN,-75.60582366,6.2721589,DESTINO-ORIGEN,2A,REGLAMENTARIA,1309
50715,90092006,90092,6,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61995301,6.28237508,ORIGEN-DESTINO,2A,REGLAMENTARIA,1310
52342,90077019,90077,19,AURES IZQUIERDA,253I,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58247023,6.25659159,ORIGEN-DESTINO,2A,REGLAMENTARIA,1311
51726,90057029,90057,29,BLANQUIZAL,246,DIRECTA CENTRO,COOTRANSBLAN,-75.59563765,6.26765477,DESTINO-ORIGEN,2A,REGLAMENTARIA,1312
50856,90005003,90005,3,CIRCULAR,300,CIRCULAR,COONATRA,-75.6143294,6.23442984,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1313
54150,90010048,90010,48,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.55487819,6.20665031,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1314
52510,90105007,90105,7,PILARICA INTEGRADA,254I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57935197,6.27354804,ORIGEN-DESTINO,2B,REGLAMENTARIA,1315
53328,90094021,90094,21,CLÍNICA,260CL,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.56716124,6.26033783,ORIGEN-DESTINO,2A,REGLAMENTARIA,1316
52170,90079016,90079,16,ROBLEDO AURES INTEGRADA RAMAL,253IAR,INTEGRADA,PALENQUE ROBLEDAL,-75.58533643,6.26061034,ORIGEN-DESTINO,2A,REGLAMENTARIA,1317
50533,90088078,90088,78,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62728351,6.27882916,DESTINO-ORIGEN,2A,REGLAMENTARIA,1318
51571,90006026,90006,26,CIRCULAR,301,CIRCULAR,COONATRA,-75.59868546,6.26386937,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1319
54345,90184037,90184,37,ÁVILA-IGLESIA CATALUÑA,102D,DIRECTA CENTRO,COOTRANSCATALUÑA,-75.55127226,6.23145177,DESTINO-ORIGEN,6A,REGLAMENTARIA,1320
52605,90098032,90098,32,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5776111,6.27745538,DESTINO-ORIGEN,2A,REGLAMENTARIA,1321
52260,90075043,90075,43,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5836468,6.28314791,DESTINO-ORIGEN,2A,REGLAMENTARIA,1322
53649,90010042,90010,42,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.56237422,6.18397877,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1323
53282,90014050,90014,50,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.56772341,6.24316464,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1324
53304,90015034,90015,34,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.56739502,6.24856206,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA,1325
50672,90085021,90085,21,METROCABLE LA AURORA,255ID,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.62166413,6.28529206,ORIGEN-DESTINO,2A,REGLAMENTARIA,1326
50773,90093018,90093,18,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61721533,6.2823147,ORIGEN-DESTINO,2A,REGLAMENTARIA,1327
52292,90003025,90003,25,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.58319778,6.19563001,ORIGEN-DESTINO,CIRCULAR IZQUIERDA 302,REGLAMENTARIA,1328
51814,90070043,90070,43,ROBLEDO VILLA FLORA,250VF,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59330266,6.27355736,DESTINO-ORIGEN,2A,REGLAMENTARIA,1329
52212,90096026,90096,26,SEMINARIO INTEGRADA,260I,INTEGRADA,PALENQUE ROBLEDAL,-75.58455527,6.28249477,DESTINO-ORIGEN,2A,REGLAMENTARIA,1330
53363,90011017,90011,17,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.56656003,6.26371244,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,1331
52548,90104036,90104,36,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57862966,6.28010216,DESTINO-ORIGEN,2B,REGLAMENTARIA,1332
51934,90088031,90088,31,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.5907079,6.27549412,ORIGEN-DESTINO,2A,REGLAMENTARIA,1333
51701,90083048,90083,48,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59636522,6.26436363,DESTINO-ORIGEN,2A,REGLAMENTARIA,1334
51291,90063005,90063,5,BLANQUIZAL INTEGRADA,246I,INTEGRADA,COOTRANSBLAN,-75.60328228,6.27226206,ORIGEN-DESTINO,2A,REGLAMENTARIA,1335
51589,90092023,90092,23,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59832542,6.27763572,ORIGEN-DESTINO,2A,REGLAMENTARIA,1336
51587,90068017,90068,17,VILLA FLORA INTEGRADA,250IVF,INTEGRADA,PALENQUE ROBLEDAL,-75.59839127,6.25895112,ORIGEN-DESTINO,2A,REGLAMENTARIA,1337
51359,90005061,90005,61,CIRCULAR,300,CIRCULAR,COONATRA,-75.60228351,6.23264745,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1338
52154,90016036,90016,36,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.58552936,6.25809545,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA,1339
51615,90088066,90088,66,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59783466,6.27782956,DESTINO-ORIGEN,2A,REGLAMENTARIA,1340
50818,90083011,90083,11,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61579882,6.27762604,ORIGEN-DESTINO,2A,REGLAMENTARIA,1341
51226,90081068,90081,68,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.60453813,6.27860761,DESTINO-ORIGEN,2A,REGLAMENTARIA,1342
51651,90064019,90064,19,BLANQUIZAL INTEGRADA,246II,INTEGRADA,COOTRANSBLAN,-75.59711203,6.26864932,DESTINO-ORIGEN,2A,REGLAMENTARIA,1343
51988,90076040,90076,40,AURES DERECHA,253D,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58927657,6.28300203,DESTINO-ORIGEN,2A,REGLAMENTARIA,1344
51028,90057003,90057,3,BLANQUIZAL,246,DIRECTA CENTRO,COOTRANSBLAN,-75.60927807,6.272605,ORIGEN-DESTINO,2A,REGLAMENTARIA,1345
51903,90005018,90005,18,CIRCULAR,300,CIRCULAR,COONATRA,-75.59150194,6.23524982,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,1346
