id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada
53969,90198013,90198,13,PABLO E.,113M,DIRECTA CENTRO,FLOTA LA MILAGROSA,-75.55668058,6.23717051,DESTINO-ORIGEN,6A,REGLAMENTARIA
53432,90206022,90206,22,PLAYÓN DE LOS COMUNEROS,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56550198,6.283356,ORIGEN-DESTINO,6B,REGLAMENTARIA
52462,90125011,90125,11,IZQUIERDA - CIRCULAR NOROCCIDENTAL,306A,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58024516,6.30315964,ORIGEN-DESTINO,2B,REGLAMENTARIA
53181,90129035,90129,35,ALPUJARRA - ORIENTAL SENTIDO ANTIHORARIO,ANILLO 3AH CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56955243,6.2910042,DESTINO-ORIGEN,2B,REGLAMENTARIA
53549,90207037,90207,37,PLAYÓN DE LOS COMUNEROS - ORIENTAL,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56385796,6.25102371,ORIGEN-DESTINO,6B,REGLAMENTARIA
54702,90180039,90180,39,CERROS DE QUINTALINDA,99,DIRECTA CENTRO,COOPCERQUIN,-75.54512079,6.23366243,DESTINO-ORIGEN,6A,REGLAMENTARIA
52768,90118034,90118,34,SANTANDER - CARRERA 73,280 DIRECTA,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57504496,6.30979654,DESTINO-ORIGEN,2B,REGLAMENTARIA
53613,90203050,90203,50,SANTA CRUZ - TERMINAL,22,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56289707,6.27843424,DESTINO-ORIGEN,6B,REGLAMENTARIA
53229,90137013,90137,13,ALPUJARRA - ORIENTAL SENTIDO ANTIHORARIO,ANILLO 3AH CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56872266,6.26194598,ORIGEN-DESTINO,2B,REGLAMENTARIA
52826,90140024,90140,24,PARQUE LOS PERIODISTAS,ANILLO F3 CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57436661,6.2735052,DESTINO-ORIGEN,2B,REGLAMENTARIA
53241,90133005,90133,5,AV. REGIONAL - SAN DIEGO,ANILLO F2 CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56831375,6.2992319,ORIGEN-DESTINO,2B,REGLAMENTARIA
54454,90206078,90206,78,PLAYÓN DE LOS COMUNEROS,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5490787,6.30268295,DESTINO-ORIGEN,6B,REGLAMENTARIA
54214,90199021,90199,21,ÁVILA - CATALUÑA,113,DIRECTA CENTRO,FLOTA LA MILAGROSA,-75.55410565,6.23865671,DESTINO-ORIGEN,6A,REGLAMENTARIA
52421,90126054,90126,54,DERECHA - CIRCULAR NOROCCIDENTAL,306B,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58111418,6.27682693,DESTINO-ORIGEN,2B,REGLAMENTARIA
52894,90131016,90131,16,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 65 HORARIO ESP,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57325607,6.27732851,ORIGEN-DESTINO,2B,REGLAMENTARIA
52819,90126015,90126,15,DERECHA - CIRCULAR NOROCCIDENTAL,306B,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57449022,6.30404524,ORIGEN-DESTINO,2B,REGLAMENTARIA
53738,90122015,90122,15,FLORENCIA-ESTACIÓN ACEVEDO,283I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.56078222,6.3022147,ORIGEN-DESTINO,2B,REGLAMENTARIA
53781,90114006,90114,6,12 DE OCTUBRE - ESTACIÓN TRICENTENARIO,263II,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.56001385,6.30493535,DESTINO-ORIGEN,2B,REGLAMENTARIA
52461,90124018,90124,18,PILARICA CALLE 96,289,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58027437,6.27350152,ORIGEN-DESTINO,2B,REGLAMENTARIA
53442,90113018,90113,18,12 DE OCTUBRE - ESTACIÓN TRICENTENARIO,263I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.56536203,6.29232292,ORIGEN-DESTINO,2B,REGLAMENTARIA
53862,90209032,90209,32,ARANJUEZ ANILLO DERECHA,041D,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55910937,6.25821471,DESTINO-ORIGEN,6B,REGLAMENTARIA
52477,90126019,90126,19,DERECHA - CIRCULAR NOROCCIDENTAL,306B,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57997233,6.30011668,ORIGEN-DESTINO,2B,REGLAMENTARIA
53169,90117024,90117,24,SANTANDER - CARRERA 73,280,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56971969,6.259295,DESTINO-ORIGEN,2B,REGLAMENTARIA
54263,90206074,90206,74,PLAYÓN DE LOS COMUNEROS,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55290243,6.30448785,DESTINO-ORIGEN,6B,REGLAMENTARIA
54354,90206076,90206,76,PLAYÓN DE LOS COMUNEROS,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55104407,6.30523642,DESTINO-ORIGEN,6B,REGLAMENTARIA
54477,90176011,90176,11,CAUCES-QUINTALINDA,97,DIRECTA CENTRO,FLOTA LA V,-75.54853639,6.23663698,ORIGEN-DESTINO,6A,REGLAMENTARIA
54302,90181034,90181,34,CERROS DE QUINTALINDA,099 HORARIO ESP,DIRECTA CENTRO,COOPCERQUIN,-75.55238267,6.24218571,DESTINO-ORIGEN,6A,REGLAMENTARIA
54318,90199025,90199,25,ÁVILA - CATALUÑA,113,DIRECTA CENTRO,FLOTA LA MILAGROSA,-75.55202799,6.22928161,DESTINO-ORIGEN,6A,REGLAMENTARIA
54465,90181002,90181,2,CERROS DE QUINTALINDA,099 HORARIO ESP,DIRECTA CENTRO,COOPCERQUIN,-75.54877959,6.22802552,ORIGEN-DESTINO,6A,REGLAMENTARIA
53176,90119036,90119,36,FLORENCIA,281,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56962067,6.30927479,DESTINO-ORIGEN,2B,REGLAMENTARIA
53835,90203010,90203,10,SANTA CRUZ - TERMINAL,22,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55943718,6.28602185,ORIGEN-DESTINO,6B,REGLAMENTARIA
54109,90209008,90209,8,ARANJUEZ ANILLO DERECHA,041D,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55547727,6.28388839,ORIGEN-DESTINO,6B,REGLAMENTARIA
54678,90180009,90180,9,CERROS DE QUINTALINDA,99,DIRECTA CENTRO,COOPCERQUIN,-75.54545013,6.2308351,ORIGEN-DESTINO,6A,REGLAMENTARIA
52864,90118033,90118,33,SANTANDER - CARRERA 73,280 DIRECTA,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57363514,6.3098213,DESTINO-ORIGEN,2B,REGLAMENTARIA
52954,90203030,90203,30,SANTA CRUZ - TERMINAL,22,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.57239739,6.24653276,ORIGEN-DESTINO,6B,REGLAMENTARIA
52735,90294028,90294,28,CORAZÓN-PLAZA MINORISTA,201B,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.57611264,6.24677659,DESTINO-ORIGEN,8A,REGLAMENTARIA
53243,90111025,90111,25,12 DE OCTUBRE - CALLE 90,263,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56840096,6.2534848,ORIGEN-DESTINO,2B,REGLAMENTARIA
54086,90211002,90211,2,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55580498,6.29208323,ORIGEN-DESTINO,6B,REGLAMENTARIA
54326,90175013,90175,13,CAUCES-QUINTALINDA,97,DIRECTA CENTRO,FLOTA LA V,-75.55184703,6.2368143,ORIGEN-DESTINO,6A,REGLAMENTARIA
52778,90138021,90138,21,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57493898,6.24871147,DESTINO-ORIGEN,2B,REGLAMENTARIA
52156,90124016,90124,16,PILARICA CALLE 96,289,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58571093,6.27586811,ORIGEN-DESTINO,2B,REGLAMENTARIA
52897,90122007,90122,7,FLORENCIA-ESTACIÓN ACEVEDO,283I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57325075,6.30716138,ORIGEN-DESTINO,2B,REGLAMENTARIA
53197,90195006,90195,6,LAS PALMAS,112,DIRECTA CENTRO,COPATRA,-75.56937164,6.24433488,ORIGEN-DESTINO,6A,REGLAMENTARIA
54182,90205011,90205,11,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55428997,6.29404031,ORIGEN-DESTINO,6B,REGLAMENTARIA
54227,90209003,90209,3,ARANJUEZ ANILLO DERECHA,041D,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55355543,6.2852473,ORIGEN-DESTINO,6B,REGLAMENTARIA
53701,90203055,90203,55,SANTA CRUZ - TERMINAL,22,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56151932,6.28519247,DESTINO-ORIGEN,6B,REGLAMENTARIA
53915,90206066,90206,66,PLAYÓN DE LOS COMUNEROS,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55825241,6.29652115,DESTINO-ORIGEN,6B,REGLAMENTARIA
53812,90211006,90211,6,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5596541,6.29195604,ORIGEN-DESTINO,6B,REGLAMENTARIA
53103,90134008,90134,8,PARQUE LOS PERIODISTAS,ANILLO F3 CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57050501,6.28682705,ORIGEN-DESTINO,2B,REGLAMENTARIA
53610,90176023,90176,23,CAUCES-QUINTALINDA,97,DIRECTA CENTRO,FLOTA LA V,-75.56292155,6.24369543,DESTINO-ORIGEN,6A,REGLAMENTARIA
52051,90124015,90124,15,PILARICA CALLE 96,289,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58804911,6.27636179,ORIGEN-DESTINO,2B,REGLAMENTARIA
52243,90124004,90124,4,PILARICA CALLE 96,289,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58387072,6.29858482,ORIGEN-DESTINO,2B,REGLAMENTARIA
53451,90205040,90205,40,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56524502,6.25032209,ORIGEN-DESTINO,6B,REGLAMENTARIA
52961,90222017,90222,17,CAMPO VALDÉS FERROCARRIL,51-52 CV-F,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.57234095,6.25672487,DESTINO-ORIGEN,6C,REGLAMENTARIA
53443,90122022,90122,22,FLORENCIA-ESTACIÓN ACEVEDO,283I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.5653579,6.30659485,DESTINO-ORIGEN,2B,REGLAMENTARIA
53313,90209022,90209,22,ARANJUEZ ANILLO DERECHA,041D,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56732662,6.25944053,ORIGEN-DESTINO,6B,REGLAMENTARIA
54741,90180008,90180,8,CERROS DE QUINTALINDA,99,DIRECTA CENTRO,COOPCERQUIN,-75.54456319,6.22959715,ORIGEN-DESTINO,6A,REGLAMENTARIA
52816,90118005,90118,5,SANTANDER - CARRERA 73,280 DIRECTA,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57453051,6.30345627,ORIGEN-DESTINO,2B,REGLAMENTARIA
52599,90110016,90110,16,ESTACIÓN TRICENTENARIO,261II,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57767162,6.29164379,DESTINO-ORIGEN,2B,REGLAMENTARIA
52281,90125047,90125,47,IZQUIERDA - CIRCULAR NOROCCIDENTAL,306A,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58334502,6.29837881,DESTINO-ORIGEN,2B,REGLAMENTARIA
53659,90220009,90220,9,CAMPO VALDÉS CENTRO,51-52 CV-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56221341,6.26743916,ORIGEN-DESTINO,6C,REGLAMENTARIA
53424,90222018,90222,18,CAMPO VALDÉS FERROCARRIL,51-52 CV-F,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.565657,6.25761783,DESTINO-ORIGEN,6C,REGLAMENTARIA
52972,90126013,90126,13,DERECHA - CIRCULAR NOROCCIDENTAL,306B,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57223876,6.30159706,ORIGEN-DESTINO,2B,REGLAMENTARIA
53685,90209031,90209,31,ARANJUEZ ANILLO DERECHA,041D,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56180572,6.25525774,DESTINO-ORIGEN,6B,REGLAMENTARIA
53843,90179009,90179,9,QUINTALINDA-EL VERGEL,97,DIRECTA NO CENTRO,FLOTA LA V,-75.55938234,6.24267645,ORIGEN-DESTINO,6A,REGLAMENTARIA
52952,90109015,90109,15,IZQUIERDA CASTILLA - ESTACIÓN UNIVERSIDAD,261I IZQ,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57243794,6.29551312,ORIGEN-DESTINO,2B,REGLAMENTARIA
53265,90203027,90203,27,SANTA CRUZ - TERMINAL,22,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5680693,6.25515888,ORIGEN-DESTINO,6B,REGLAMENTARIA
53492,90207026,90207,26,PLAYÓN DE LOS COMUNEROS - ORIENTAL,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56465237,6.27728083,ORIGEN-DESTINO,6B,REGLAMENTARIA
53354,90133021,90133,21,AV. REGIONAL - SAN DIEGO,ANILLO F2 CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56668097,6.2970129,DESTINO-ORIGEN,2B,REGLAMENTARIA
53115,90113016,90113,16,12 DE OCTUBRE - ESTACIÓN TRICENTENARIO,263I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.5703373,6.29049363,ORIGEN-DESTINO,2B,REGLAMENTARIA
54740,90180011,90180,11,CERROS DE QUINTALINDA,99,DIRECTA CENTRO,COOPCERQUIN,-75.54457008,6.23117681,ORIGEN-DESTINO,6A,REGLAMENTARIA
53680,90203051,90203,51,SANTA CRUZ - TERMINAL,22,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56187035,6.27951422,DESTINO-ORIGEN,6B,REGLAMENTARIA
55332,0,90377,1,BARRIO NUEVO,229I,INTEGRADA,METROSAN,-75.61344521,6.25711253,ORIGEN-DESTINO,8A,REGLAMENTARIA
53346,90195014,90195,14,LAS PALMAS,112,DIRECTA CENTRO,COPATRA,-75.56678294,6.23978137,DESTINO-ORIGEN,6A,REGLAMENTARIA
52962,90140015,90140,15,PARQUE LOS PERIODISTAS,ANILLO F3 CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57233914,6.25886006,ORIGEN-DESTINO,2B,REGLAMENTARIA
53811,90207014,90207,14,PLAYÓN DE LOS COMUNEROS - ORIENTAL,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5596941,6.29531543,ORIGEN-DESTINO,6B,REGLAMENTARIA
54155,90210005,90210,5,ARANJUEZ ANILLO IZQUIERDA,041I,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55478116,6.27561305,ORIGEN-DESTINO,6B,REGLAMENTARIA
52373,90124005,90124,5,PILARICA CALLE 96,289,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58212495,6.29924919,ORIGEN-DESTINO,2B,REGLAMENTARIA
52601,90111002,90111,2,12 DE OCTUBRE - CALLE 90,263,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57765267,6.30495667,ORIGEN-DESTINO,2B,REGLAMENTARIA
54080,90203062,90203,62,SANTA CRUZ - TERMINAL,22,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5558361,6.28778161,DESTINO-ORIGEN,6B,REGLAMENTARIA
52739,90104057,90104,57,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57534205,6.30763045,DESTINO-ORIGEN,2B,REGLAMENTARIA
52969,90109026,90109,26,IZQUIERDA CASTILLA - ESTACIÓN UNIVERSIDAD,261I IZQ,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57227628,6.29400728,DESTINO-ORIGEN,2B,REGLAMENTARIA
53859,90181032,90181,32,CERROS DE QUINTALINDA,099 HORARIO ESP,DIRECTA CENTRO,COOPCERQUIN,-75.5591382,6.24719973,DESTINO-ORIGEN,6A,REGLAMENTARIA
55052,90173004,90173,4,BUENOS AIRES,96,DIRECTA CENTRO,FLOTA LA V,-75.53539279,6.22982641,ORIGEN-DESTINO,6A,REGLAMENTARIA
52985,90117021,90117,21,SANTANDER - CARRERA 73,280,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57210513,6.24959733,ORIGEN-DESTINO,2B,REGLAMENTARIA
52851,90206041,90206,41,PLAYÓN DE LOS COMUNEROS,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.57390039,6.25851664,DESTINO-ORIGEN,6B,REGLAMENTARIA
53770,90205063,90205,63,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56012612,6.28339195,DESTINO-ORIGEN,6B,REGLAMENTARIA
52372,90125053,90125,53,IZQUIERDA - CIRCULAR NOROCCIDENTAL,306A,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58212655,6.30482075,DESTINO-ORIGEN,2B,REGLAMENTARIA
53838,90188019,90188,19,LA MILAGROSA,110,DIRECTA NO CENTRO,FLOTA LA MILAGROSA,-75.55941454,6.23218187,DESTINO-ORIGEN,6A,REGLAMENTARIA
52787,90172010,90172,10,TERMINAL DE TRANSPORTE NORTE,287,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.57485264,6.25719496,DESTINO-ORIGEN,5A,REGLAMENTARIA
53984,90205066,90205,66,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5571501,6.28671376,DESTINO-ORIGEN,6B,REGLAMENTARIA
50360,90084004,90084,4,METROCABLE AURORA-CÁRCEL,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.63636684,6.27832749,ORIGEN-DESTINO,2A,REGLAMENTARIA
51244,90059027,90059,27,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.60418828,6.27634107,DESTINO-ORIGEN,2A,REGLAMENTARIA
50147,90090006,90090,6,DERECHA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65073097,6.29530468,ORIGEN-DESTINO,2A,REGLAMENTARIA
50992,90074005,90074,5,MARGARITAS,251,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.61028282,6.27823205,ORIGEN-DESTINO,2A,REGLAMENTARIA
53418,90015033,90015,33,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.56576679,6.24787898,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA
51156,90065001,90065,1,PAJARITO INTEGRADA,250AIP,INTEGRADA,PALENQUE ROBLEDAL,-75.60598363,6.28179093,ORIGEN-DESTINO,2A,REGLAMENTARIA
52348,90080002,90080,2,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58237031,6.30301699,ORIGEN-DESTINO,2A,REGLAMENTARIA
53310,90008025,90008,25,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.56736556,6.24518935,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
52088,90141012,90141,12,BELÉN LAS PLAYAS,170,DIRECTA CENTRO,COOTRABEL,-75.58738829,6.23760806,ORIGEN-DESTINO,3A,REGLAMENTARIA
53741,90205021,90205,21,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56075406,6.28352571,ORIGEN-DESTINO,6B,REGLAMENTARIA
54096,90188005,90188,5,LA MILAGROSA,110,DIRECTA NO CENTRO,FLOTA LA MILAGROSA,-75.55489269,6.23514831,ORIGEN-DESTINO,6A,REGLAMENTARIA
53769,90114005,90114,5,12 DE OCTUBRE - ESTACIÓN TRICENTENARIO,263II,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.56015577,6.30446832,ORIGEN-DESTINO,2B,REGLAMENTARIA
54136,90205012,90205,12,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55509697,6.29464223,ORIGEN-DESTINO,6B,REGLAMENTARIA
54138,90205071,90205,71,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55501333,6.29409096,DESTINO-ORIGEN,6B,REGLAMENTARIA
54181,90205072,90205,72,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55469412,6.29551996,DESTINO-ORIGEN,6B,REGLAMENTARIA
53311,90191012,90191,12,EL SALVADOR DERECHO,111,DIRECTA CENTRO,FLOTA LA MILAGROSA,-75.56735989,6.24635553,DESTINO-ORIGEN,6A,REGLAMENTARIA
55335,90288025,90288,24,SIMÓN BOLÍVAR-UNICENTRO-CENTRO,195,DIRECTA CENTRO,TAX MAYA,-75.56963531,6.24403393,ORIGEN-DESTINO,8A,REGLAMENTARIA
52734,90140001,90140,1,PARQUE LOS PERIODISTAS,ANILLO F3 CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57541377,6.29862269,ORIGEN-DESTINO,2B,REGLAMENTARIA
54493,90175027,90175,27,CAUCES-QUINTALINDA,97,DIRECTA CENTRO,FLOTA LA V,-75.54837441,6.23649502,DESTINO-ORIGEN,6A,REGLAMENTARIA
52723,90124030,90124,30,PILARICA CALLE 96,289,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57559156,6.26869583,DESTINO-ORIGEN,2B,REGLAMENTARIA
53635,90116005,90116,5,GRATAMIRA-ESTACIÓN ACEVEDO,270I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.56261641,6.31012635,ORIGEN-DESTINO,2B,REGLAMENTARIA
54228,90205010,90205,10,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55354365,6.29457796,ORIGEN-DESTINO,6B,REGLAMENTARIA
54180,90209005,90209,5,ARANJUEZ ANILLO DERECHA,041D,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55431387,6.28362212,ORIGEN-DESTINO,6B,REGLAMENTARIA
54352,90180020,90180,20,CERROS DE QUINTALINDA,99,DIRECTA CENTRO,COOPCERQUIN,-75.55109202,6.2404984,ORIGEN-DESTINO,6A,REGLAMENTARIA
52847,90111042,90111,42,12 DE OCTUBRE - CALLE 90,263,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57406694,6.30219062,DESTINO-ORIGEN,2B,REGLAMENTARIA
53975,90211004,90211,4,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55723029,6.29248207,ORIGEN-DESTINO,6B,REGLAMENTARIA
52736,90140003,90140,3,PARQUE LOS PERIODISTAS,ANILLO F3 CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.5753905,6.29490028,ORIGEN-DESTINO,2B,REGLAMENTARIA
52848,90176019,90176,19,CAUCES-QUINTALINDA,97,DIRECTA CENTRO,FLOTA LA V,-75.57402397,6.2564313,ORIGEN-DESTINO,6A,REGLAMENTARIA
52096,90141010,90141,10,BELÉN LAS PLAYAS,170,DIRECTA CENTRO,COOTRABEL,-75.58726633,6.23277068,ORIGEN-DESTINO,3A,REGLAMENTARIA
53013,90104053,90104,53,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57182997,6.30778294,DESTINO-ORIGEN,2B,REGLAMENTARIA
54075,90205015,90205,15,POPULAR N° 1,23,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55590505,6.28897487,ORIGEN-DESTINO,6B,REGLAMENTARIA
53909,90188009,90188,9,LA MILAGROSA,110,DIRECTA NO CENTRO,FLOTA LA MILAGROSA,-75.55835318,6.24142518,ORIGEN-DESTINO,6A,REGLAMENTARIA
53017,90109010,90109,10,IZQUIERDA CASTILLA - ESTACIÓN UNIVERSIDAD,261I IZQ,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57170098,6.28752263,ORIGEN-DESTINO,2B,REGLAMENTARIA
53576,90191016,90191,16,EL SALVADOR DERECHO,111,DIRECTA CENTRO,FLOTA LA MILAGROSA,-75.56356243,6.23573388,DESTINO-ORIGEN,6A,REGLAMENTARIA
54038,90181022,90181,22,CERROS DE QUINTALINDA,099 HORARIO ESP,DIRECTA CENTRO,COOPCERQUIN,-75.55641807,6.24369966,ORIGEN-DESTINO,6A,REGLAMENTARIA
54996,90173005,90173,5,BUENOS AIRES,96,DIRECTA CENTRO,FLOTA LA V,-75.53765523,6.23103618,ORIGEN-DESTINO,6A,REGLAMENTARIA
53414,90197006,90197,6,ÁVILA,113B,DIRECTA CENTRO,FLOTA LA MILAGROSA,-75.56580428,6.24505058,ORIGEN-DESTINO,6A,REGLAMENTARIA
52537,90125008,90125,8,IZQUIERDA - CIRCULAR NOROCCIDENTAL,306A,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57879653,6.30873498,ORIGEN-DESTINO,2B,REGLAMENTARIA
52523,90113032,90113,32,12 DE OCTUBRE - ESTACIÓN TRICENTENARIO,263I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57906912,6.29634081,DESTINO-ORIGEN,2B,REGLAMENTARIA
54795,90179003,90179,3,QUINTALINDA-EL VERGEL,97,DIRECTA NO CENTRO,FLOTA LA V,-75.5432562,6.23254243,ORIGEN-DESTINO,6A,REGLAMENTARIA
